Component Name,App type,Component Version,Product Name,Product Metric,Cloud Pak or FlexPoint Bundle,Entitled,Charged,Computer Name,Installation Path
"IBM SDK 5.0 for AIX Power 32, Java Technology",SDK software developer kit,5,"IBM SDK 5.0 for AIX Power 32, Java Technology",Unknown,None,No,Yes,bbciga5,/opt/IBM/BOI/ITM/JRE/aix523/docs
"IBM SDK 5.0 for AIX Power 32, Java Technology",SDK software developer kit,5,"IBM SDK 5.0 for AIX Power 32, Java Technology",Unknown,None,No,Yes,bbciga5,/usr/mqm_restore/mqm/ssl/docs
"IBM SDK 5.0 for AIX Power 32, Java Technology",SDK software developer kit,5,"IBM SDK 5.0 for AIX Power 32, Java Technology",Unknown,None,No,Yes,bbciga5,/usr/mqm_restore/mqm/java/docs
"IBM SDK 5.0 for AIX Power 32, Java Technology",SDK software developer kit,5,"IBM SDK 5.0 for AIX Power 32, Java Technology",Unknown,None,No,Yes,bbciga5,/usr/IBM/ITM/JRE/aix523/docs
"IBM SDK 5.0 for AIX Power 32, Java Technology",SDK software developer kit,5,"IBM SDK 5.0 for AIX Power 32, Java Technology",Unknown,None,No,Yes,bbciga52,/opt/IBM/BOI/ITM/JRE/aix523/docs
"IBM SDK 5.0 for AIX Power 32, Java Technology",SDK software developer kit,5,"IBM SDK 5.0 for AIX Power 32, Java Technology",Unknown,None,No,Yes,bbciga52,/usr/IBM/ITM/JRE/aix523/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga5,/home/gppu7/dh/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga52,/home/gpps7/dh/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga52,/home/gpp0f/fundtech/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga52,/home/gpp0f/dh/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga52,/home/gpp0s/fundtech/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga52,/home/gpp0t/fundtech/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga52,/home/gpp6z/fundtech/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga52,/home/gpp6z/dh/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga52,/home/gpps5/fundtech/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga52,/home/gpps5/dh/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga52,/home/gpps7/fundtech/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga5,/home/gppa2/fundtech/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga5,/home/gppa2/dh/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga5,/home/gppa5/fundtech/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga5,/home/gppa5/dh/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga5,/home/gppa6/fundtech/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga5,/home/gppa6/dh/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga5,/home/gppa7/fundtech/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga5,/home/gppa7/dh/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga5,/home/gppab/dh/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga5,/home/gppac/dh/docs
IBM JavaTM Standard Edition,development SDK,6.3,IBM Developer Kit JavaTM Standard Edition,Unknown,None,No,Yes,bbciga5,/home/gppu7/fundtech/docs
IBM WebSphere MQ Server,Message broker,8,IBM MQ Advanced for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbciga52,/usr/mqm/properties/version
IBM WebSphere MQ Server,Message broker,8,IBM MQ Advanced for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbciaa9,/usr/mqm8/usr/mqm/properties/version
IBM WebSphere MQ Server,Message broker,8,IBM MQ Advanced for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbcqca2bm_boot,/usr/mqm/properties/version
IBM WebSphere MQ Server,Message broker,8,IBM MQ Advanced for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbcisa4,/usr/mqm8/usr/mqm/properties/version
IBM WebSphere MQ Server,Message broker,8,IBM MQ Advanced for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbciga5,/usr/Restore_mqm8/usr/mqm/properties/version
IBM WebSphere MQ Server,Message broker,8,IBM MQ Advanced for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbciga5,/usr/mqm/properties/version
IBM Tivoli Storage Manager Client and VSS Requestor,Storage,7.1,IBM Storage Protect Extended Edition,PVU,None,No,Yes,bbcisa4,/usr/tivoli/tsm/client/ba/iso-swid
IBM Tivoli Storage Manager Client and VSS Requestor,Storage,7.1,IBM Storage Protect Extended Edition,PVU,None,No,Yes,bbciga5,/usr/tivoli/tsm/client/ba/iso-swid
IBM Tivoli Storage Manager Client and VSS Requestor,Storage,7.1,IBM Storage Protect Extended Edition,PVU,None,No,Yes,bbciga52,/usr/tivoli/tsm/client/ba/iso-swid
IBM Tivoli Storage Manager Client and VSS Requestor,Storage,7.1,IBM Storage Protect Extended Edition,PVU,None,No,Yes,bbcqca2bm_boot,/usr/tivoli/tsm/client/ba/iso-swid
IBM Tivoli Storage Manager Client and VSS Requestor,Storage,7.1,IBM Storage Protect Extended Edition,PVU,None,No,Yes,bbcima1.boigroup.net,/usr/tivoli/tsm/client/ba/iso-swid
IBM Tivoli Storage Manager Client and VSS Requestor,Storage,7.1,IBM Storage Protect Extended Edition,PVU,None,No,Yes,bbciga8,/usr/tivoli/tsm/client/ba/iso-swid
IBM Tivoli Storage Manager Client and VSS Requestor,Storage,7.1,IBM Storage Protect Extended Edition,PVU,None,No,Yes,bbciga63,/usr/tivoli/tsm/client/ba/iso-swid
IBM Tivoli Storage Manager Client and VSS Requestor,Storage,7.1,IBM Storage Protect Extended Edition,PVU,None,No,Yes,bbciga7,/usr/tivoli/tsm/client/ba/iso-swid
IBM WebSphere Adapter for Siebel Business Applications,Integration app,7.5,IBM App Connect Enterprise,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbcqca2bm_boot,/opt/IBM/mqsi/9.0.0.10/properties/version
IBM WebSphere Adapter for Siebel Business Applications,Integration app,7.5,IBM App Connect Enterprise,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbcqca2bm_boot,/opt/IBM/mqsi/9.0.0.5/properties/version
IBM WebSphere Adapter for Siebel Business Applications,Integration app,7.5,IBM App Connect Enterprise,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbcqca2bm_boot,/opt/IBM/mqsi/9.0.0.2/properties/version
IBM WebSphere Adapter for SAP Software,Not in scope SAP,7.5,IBM App Connect Enterprise,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbcqca2bm_boot,/opt/IBM/mqsi/9.0.0.10/properties/version
IBM WebSphere Adapter for SAP Software,Not in scope SAP,7.5,IBM App Connect Enterprise,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbcqca2bm_boot,/opt/IBM/mqsi/9.0.0.5/properties/version
IBM WebSphere Adapter for SAP Software,Not in scope SAP,7.5,IBM App Connect Enterprise,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbcqca2bm_boot,/opt/IBM/mqsi/9.0.0.2/properties/version
AIX Express Edition,AIX OS,7.1,AIX Express Edition,STG Tier,None,No,Yes,bbciga8,/usr/lpp/bos/iso-swid
AIX Express Edition,AIX OS,7.1,AIX Express Edition,STG Tier,None,No,Yes,bbciga8,/usr/lib/bos/swidtag
AIX Express Edition,AIX OS,7.1,AIX Express Edition,STG Tier,None,No,Yes,bbciga63,/usr/lib/bos/swidtag
AIX Express Edition,AIX OS,7.1,AIX Express Edition,STG Tier,None,No,Yes,bbciga63,/usr/lpp/bos/iso-swid
AIX Express Edition,AIX OS,7.1,AIX Express Edition,STG Tier,None,No,Yes,bbbqda1a,/usr/lib/bos/swidtag
AIX Express Edition,AIX OS,7.1,AIX Express Edition,STG Tier,None,No,Yes,bbbqda1a,/usr/lpp/bos/iso-swid
AIX Express Edition,AIX OS,7.1,AIX Express Edition,STG Tier,None,No,Yes,bbcisa4,/usr/lpp/bos/iso-swid
AIX Express Edition,AIX OS,7.1,AIX Express Edition,STG Tier,None,No,Yes,bbcisa4,/usr/lib/bos/swidtag
"IBM SDK 5.0 for AIX Power 64, Java Technology",SDK software developer kit,5,IBM License Metric Tool,Establishment,None,No,No,bbciga52,/usr/IBM/ITM/JRE/aix526/docs
"IBM SDK 5.0 for AIX Power 64, Java Technology",SDK software developer kit,5,IBM License Metric Tool,Establishment,None,No,No,bbcima1.boigroup.net,/usr/IBM/mqsi/6.1/jre15/ppc64/docs
"IBM SDK 5.0 for AIX Power 64, Java Technology",SDK software developer kit,5,IBM License Metric Tool,Establishment,None,No,No,bbcima1.boigroup.net,/usr/IBM/iCDC/6.3/eventserver/jre64/docs
"IBM SDK 5.0 for AIX Power 64, Java Technology",SDK software developer kit,5,IBM License Metric Tool,Establishment,None,No,No,bbcima1.boigroup.net,/usr/IBM/ITM/JRE/aix526/docs
"IBM SDK 5.0 for AIX Power 64, Java Technology",SDK software developer kit,5,IBM License Metric Tool,Establishment,None,No,No,bbciaa9,/usr/IBM/ITM/JRE/aix526/docs
"IBM SDK 5.0 for AIX Power 64, Java Technology",SDK software developer kit,5,IBM License Metric Tool,Establishment,None,No,No,bbcqca2bm_boot,/usr/IBM/mqsi/6.1/jre15/ppc64/docs
"IBM SDK 5.0 for AIX Power 64, Java Technology",SDK software developer kit,5,IBM License Metric Tool,Establishment,None,No,No,bbcqca2bm_boot,/usr/IBM/db2/V9.1/java/jdk64/docs
"IBM SDK 5.0 for AIX Power 64, Java Technology",SDK software developer kit,5,IBM License Metric Tool,Establishment,None,No,No,bbciga7,/usr/IBM/ITM/JRE/aix526/docs
"IBM SDK 5.0 for AIX Power 64, Java Technology",SDK software developer kit,5,IBM License Metric Tool,Establishment,None,No,No,bbciga7,/opt/IBM/ITM/JRE/aix526/docs
"IBM SDK 5.0 for AIX Power 64, Java Technology",SDK software developer kit,5,IBM License Metric Tool,Establishment,None,No,No,bbciga5,/usr/IBM/ITM/JRE/aix526/docs
IBM Systems Director - Agent,Security and Patching,6.3,IBM Systems Director for x86,Unknown,None,No,Yes,bbciga63,/var/opt/tivoli/ep/ITLMReady
IBM Systems Director - Agent,Security and Patching,6.3,IBM Systems Director for x86,Unknown,None,No,Yes,bbcima1.boigroup.net,/var/opt/tivoli/ep/ITLMReady
IBM Systems Director - Agent,Security and Patching,6.3,IBM Systems Director for x86,Unknown,None,No,Yes,bbcima1.boigroup.net,/usr/lpp/DirectorCommonAgent/inst_root/var/opt/tivoli/ep/ITLMReady
IBM Systems Director - Agent,Security and Patching,6.3,IBM Systems Director for x86,Unknown,None,No,Yes,bbciga8,/var/opt/tivoli/ep/ITLMReady
IBM Systems Director - Agent,Security and Patching,6.3,IBM Systems Director for x86,Unknown,None,No,Yes,bbciga8,/usr/lpp/DirectorCommonAgent/inst_root/var/opt/tivoli/ep/ITLMReady
IBM Systems Director - Agent,Security and Patching,6.3,IBM Systems Director for x86,Unknown,None,No,Yes,bbciaa9,/var/opt/tivoli/ep/ITLMReady
IBM Systems Director - Agent,Security and Patching,6.3,IBM Systems Director for x86,Unknown,None,No,Yes,bbbqda1a,/usr/lpp/DirectorCommonAgent/inst_root/var/opt/tivoli/ep/ITLMReady
IBM Systems Director - Agent,Security and Patching,6.3,IBM Systems Director for x86,Unknown,None,No,Yes,bbbqda1a,/var/opt/tivoli/ep/ITLMReady
IBM Systems Director - Agent,Security and Patching,6.3,IBM Systems Director for x86,Unknown,None,No,Yes,bbciaa9,/usr/lpp/DirectorCommonAgent/inst_root/var/opt/tivoli/ep/ITLMReady
IBM Systems Director - Agent,Security and Patching,6.3,IBM Systems Director for x86,Unknown,None,No,Yes,bbciga63,/usr/lpp/DirectorCommonAgent/inst_root/var/opt/tivoli/ep/ITLMReady
PowerHA SystemMirror for AIX Standard Edition,HA/DR  + software for AIX,7.1,PowerHA SystemMirror for AIX Standard Edition,STG Tier,None,No,Yes,bbbqda1a,/usr/es/sbin/cluster/properties/version
IBM WebSphere MQ Client,Clients,7,IBM MQ,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbciga63,/var/mqm/tivoli
IBM WebSphere MQ Managed File Transfer Agent,Message broker,8,IBM MQ Advanced for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbciga5,/usr/Restore_mqm8/usr/mqm/properties/version
IBM WebSphere MQ Client,Clients,8,IBM MQ,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbcisa4,/usr/mqm8/usr/mqm/properties/version
IBM WebSphere MQ Client,Clients,8,IBM MQ,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbciga5,/usr/Restore_mqm8/usr/mqm/properties/version
IBM WebSphere MQ Client,Clients,8,IBM MQ,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbciga5,/usr/mqm/properties/version
IBM WebSphere MQ Client,Clients,8,IBM MQ,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbciga52,/usr/mqm/properties/version
IBM WebSphere MQ Client,Clients,8,IBM MQ,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbciaa9,/usr/mqm8/usr/mqm/properties/version
IBM WebSphere MQ Client,Clients,8,IBM MQ,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbcqca2bm_boot,/usr/mqm/properties/version
IBM WebSphere MQ Advanced Message Security Component,Message broker,8,IBM MQ Advanced for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,Yes,bbciga5,/usr/Restore_mqm8/usr/mqm/properties/version
IBM PowerHA for AIX Standard Edition,HA/DR  + software for AIX,6.1,IBM PowerHA SystemMirror for AIX Standard Edition,STG Tier,None,No,Yes,bbcqca2bm_boot,/usr/es/sbin/cluster/itlm
IBM WebSphere MQ Managed File Transfer Service,Message broker,8,IBM MQ Advanced for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbciga5,/usr/Restore_mqm8/usr/mqm/properties/version
IBM WebSphere MQ Telemetry Service,Message broker,8,IBM MQ Advanced for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbciga5,/usr/Restore_mqm8/usr/mqm/properties/version
PowerHA SystemMirror for AIX Enterprise Edition,HA/DR  + software for AIX,7.1,PowerHA SystemMirror for AIX Enterprise Edition,STG Tier,None,No,Yes,bbbqda1a,/usr/es/sbin/cluster/properties/version
IBM WebSphere Application Server Network Deployment,IBM Application server,7,IBM WebSphere Application Server Network Deployment,Virtual Processor Core,None,No,Yes,bbcima1.boigroup.net,/usr/IBM/WebSphere/AppServer/properties/version
IBM WebSphere Application Server Network Deployment,IBM Application server,7,IBM WebSphere Application Server Network Deployment,Virtual Processor Core,None,No,Yes,bbciaa9,/usr/IBM/WebSphere/AppServer/properties/version
IBM WebSphere Application Server Network Deployment,IBM Application server,7,IBM WebSphere Application Server Network Deployment,Virtual Processor Core,None,No,Yes,bbciga63,/usr/IBM/WebSphere/AppServer/properties/version
IBM WebSphere Application Server Network Deployment,IBM Application server,7,IBM WebSphere Application Server Network Deployment,Virtual Processor Core,None,No,Yes,bbcisa4,/usr/IBM/WebSphere/AppServer/properties/version
IBM Tivoli Composite Application Manager Configuration Agent for WebSphere MQ,Message broker,7.1,IBM Tivoli Composite Application Manager for Applications Single Agent,Managed Device,IBM Cloud Pak for AIOps,No,Yes,bbcqca2bm_boot,/usr/IBM/ITM/properties/version
IBM Tivoli Composite Application Manager Agent for WebSphere MQ,Message broker,7.1,IBM Tivoli Composite Application Manager for Applications Single Agent,Managed Device,IBM Cloud Pak for AIOps,No,Yes,bbcqca2bm_boot,/usr/IBM/ITM/properties/version
IBM Tivoli Composite Application Manager Agent for WebSphere Message Broker,message broker ??,7.1,IBM Tivoli Composite Application Manager for Applications Single Agent,Managed Device,IBM Cloud Pak for AIOps,No,Yes,bbcqca2bm_boot,/usr/IBM/ITM/properties/version
IBM Sterling Connect:Direct for UNIX,Connectivity (sterling),4.1,IBM Sterling Connect:Direct Premium Ed Certified Container,Virtual Processor Core,None,No,Yes,bbcqca2bm_boot,/var/CD/etc
IBM WebSphere MQ,Message broker,7,IBM MQ for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,Yes,bbciga7,/usr/mqm/tivoli
IBM WebSphere MQ,Message broker,7,IBM MQ Advanced for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbciga5,/usr/Restore_Var/mqm/tivoli
IBM WebSphere MQ,Message broker,7,IBM MQ Advanced for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbciga5,/usr/mqm_restore/mqm/tivoli
IBM WebSphere MQ,Message broker,7,IBM MQ Advanced for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbciga52,/var/mqm/tivoli
IBM WebSphere MQ,Message broker,7,IBM MQ for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,Yes,bbcima1.boigroup.net,/var/mqm/tivoli
IBM WebSphere MQ,Message broker,7,IBM MQ for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,Yes,bbcima1.boigroup.net,/usr/mqm/tivoli
IBM WebSphere MQ,Message broker,7,IBM MQ Advanced for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbciaa9,/var/mqm/tivoli
IBM WebSphere MQ,Message broker,7,IBM MQ Advanced for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbciaa9,/usr/mqm/tivoli
IBM WebSphere MQ,Message broker,7,IBM MQ Advanced for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbcqca2bm_boot,/var/mqm/tivoli
IBM DB2 Enterprise Server Edition OEM Limited Use,Database,9.1,IBM DB2 Advanced Enterprise Server Edition OEM Limited Use,Free,None,No,No,bbcima1.boigroup.net,/usr/IBM/db2/V9.1/tivready
IBM DB2 Enterprise Server Edition OEM Limited Use,Database,9.1,IBM DB2 Advanced Enterprise Server Edition OEM Limited Use,Free,None,No,No,bbcqca2bm_boot,/usr/IBM/db2/V9.1/tivready
IBM WebSphere MQ,Message broker,6,IBM MQ Advanced for Non-Production Environment,Virtual Processor Core,IBM Cloud Pak for Integration,No,No,bbcisa4,/var/mqm/tivoli
IBM WebSphere Application Server Network Deployment,IBM Application server,6.1,IBM WebSphere Application Server Network Deployment,Virtual Processor Core,None,No,Yes,bbciga52,/usr/IBM/WebSphere/AppServer/properties/version
IBM WebSphere Application Server Network Deployment,IBM Application server,6.1,IBM WebSphere Application Server Network Deployment,Virtual Processor Core,None,No,Yes,bbciga5,/usr/IBM/WebSphere/AppServer/properties/version
IBM Tivoli OMEGAMON XE for Messaging for Distributed Systems - WebSphere MQ Monitoring,Message broker,7,IBM Tivoli Composite Application Manager for Applications 3 Agent Pack,Managed Device,IBM Cloud Pak for AIOps,No,Yes,bbcima1.boigroup.net,/usr/IBM/ITM/aix523/mq/bin
IBM Tivoli OMEGAMON XE for Messaging for Distributed Systems - WebSphere MQ Monitoring,Message broker,7,IBM Tivoli Composite Application Manager for Applications 3 Agent Pack,Managed Device,IBM Cloud Pak for AIOps,No,Yes,bbciaa9,/usr/IBM/ITM/aix523/mq/bin
IBM Integration Bus,Integration app,9,IBM App Connect Enterprise for non-production,Virtual Processor Core,IBM Cloud Pak for Integration,No,Yes,bbcqca2bm_boot,/opt/IBM/mqsi/9.0.0.10/properties/version
